"旅次日期","旅次時段.Ex..12表示為12時00分至12時59分.","票證分類..N.IC..非電子票證..IC..電子票證.","電子票證卡種","持卡身分","搭乘路線代碼","搭乘路線名稱","附屬路線唯一代碼","附屬路線中文名稱","路線方向.0.去程.1.返程.","起站.站牌代碼","起站.站牌名稱","迄站.站牌代碼","迄站.站牌名稱","載客量","資料代表日期.yyyy.MM.dd."
"2023-01-14","9","IC","iPASS","C01","ILA0583","綠19","ILA058302","綠19","1","ILA304655","新港(大溪漁港)","ILA304637","頭城站","1","2023-01-14"
"2023-01-14","15","IC","EasyCard","C01","ILA0583","綠19","ILA058302","綠19","1","ILA304655","新港(大溪漁港)","ILA304645","白石腳","1","2023-01-14"
"2023-01-14","9","IC","EasyCard","C01","ILA0011","紅1","ILA001101","紅1","0","ILA297133","礁溪轉運站","ILA297169","台富","1","2023-01-14"
"2023-01-14","12","IC","iPASS","C01","ILA0343","1791","ILA034301","1791","0","ILA234931","倉前路","ILA234947","清水大鎮","1","2023-01-14"
"2023-01-14","20","IC","iPASS","C01","ILA0786","1786","ILA078602","1786","1","ILA234724","榮總員山分院","ILA247488","宜蘭轉運站","1","2023-01-14"
"2023-01-14","7","IC","EasyCard","C01","ILA0624","1792","ILA062401","1792","0","ILA115964","玉尊宮","ILA115967","三星一站","1","2023-01-14"
"2023-01-14","18","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA296901","協天廟","1","2023-01-14"
"2023-01-14","15","IC","iPASS","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297081","羅東夜市(中山公園)","ILA297220","新城","1","2023-01-14"
"2023-01-14","8","IC","EasyCard","C01","ILA0348","1797","ILA034802","1797","1","ILA281831","隘界","ILA235032","電信局","1","2023-01-14"
"2023-01-14","13","IC","EasyCard","A","ILA0012","紅2","ILA001202","紅2","1","ILA297211","南方澳","ILA297086","羅東轉運站","3","2023-01-14"
"2023-01-14","11","IC","EasyCard","C01","ILA0343","1791","ILA034301","1791","0","ILA234937","五結","ILA244842","湧泉","1","2023-01-14"
"2023-01-14","9","IC","EasyCard","A","ILA0350","1799","ILA035001","1799","0","ILA244839","蘇澳國中","ILA116787","加油站","1","2023-01-14"
"2023-01-14","12","IC","EasyCard","C02","ILA0345","1794","ILA0345C1","1794C","0","ILA234929","電信局","ILA235213","湧泉水","1","2023-01-14"
"2023-01-14","16","IC","iPASS","A","ILA0783","1785","ILA078302","1785","1","ILA234688","湖北","ILA303069","員山國中","1","2023-01-14"
"2023-01-14","13","IC","EasyCard","C01","ILA0011","紅1","ILA001102","紅1","1","ILA297191","宜蘭中山公園","ILA299051","白石腳","1","2023-01-14"
"2023-01-14","17","IC","EasyCard","A","ILA0347","1796","ILA034701","1796","0","ILA307864","羅東轉運站","ILA241599","大同加油站","1","2023-01-14"
"2023-01-14","11","IC","EasyCard","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297086","羅東轉運站","ILA297211","南方澳","2","2023-01-14"
"2023-01-14","16","IC","EasyCard","A","ILA0345","1794","ILA0345C1","1794C","0","ILA307864","羅東轉運站","ILA235204","保安宮","1","2023-01-14"
"2023-01-14","16","IC","EasyCard","A","ILA0011","紅1","ILA001101","紅1","0","ILA302579","烏石港轉運站","ILA297137","礁溪湯圍溝","4","2023-01-14"
"2023-01-14","9","IC","EasyCard","C02","ILA0343","1791","ILA034301","1791","0","ILA234940","孝威","ILA244885","南興里","2","2023-01-14"
"2023-01-14","12","IC","EasyCard","C01","ILA0011","紅1","ILA001101","紅1","0","ILA297125","頭城站","ILA297137","礁溪湯圍溝","1","2023-01-14"
"2023-01-14","14","IC","EasyCard","A","ILA0343","1791","ILA034302","1791","1","ILA235000","福德路","ILA235033","羅東火車站","1","2023-01-14"
"2023-01-14","16","IC","EasyCard","C02","ILA0348","1797","ILA034801","1797","0","ILA307864","羅東轉運站","ILA234959","區界","1","2023-01-14"
"2023-01-14","11","IC","iPASS","C01","ILA0011","紅1","ILA001101","紅1","0","ILA297133","礁溪轉運站","ILA297186","北門","1","2023-01-14"
"2023-01-14","8","IC","iPASS","C01","ILA0346","1795","ILA0346B2","1795B","1","ILA304959","新光部落","ILA235100","成功派出所(文化工場)","2","2023-01-14"
"2023-01-14","6","IC","iPASS","C01","ILA0012","紅2","ILA001202","紅2","1","ILA302879","蘇澳轉運站","ILA297083","羅東夜市(中山公園)","2","2023-01-14"
"2023-01-14","11","IC","iPASS","B","ILA0011","紅1","ILA001101","紅1","0","ILA297137","礁溪湯圍溝","ILA297144","協天廟","1","2023-01-14"
"2023-01-14","16","IC","EasyCard","C01","ILA0344","1793","ILA034401","1793","0","ILA307864","羅東轉運站","ILA235039","北成","1","2023-01-14"
"2023-01-14","10","IC","EasyCard","A","ILA0783","1785","ILA078302","1785","1","ILA234684","西山廟","ILA302595","宜蘭中山公園","1","2023-01-14"
"2023-01-14","19","IC","EasyCard","A","ILA0012","紅2","ILA001201","紅2","0","ILA297251","羅莊社區2站","ILA297211","南方澳","2","2023-01-14"
"2023-01-14","9","IC","iPASS","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297248","臨時站","ILA297239","東興","1","2023-01-14"
"2023-01-14","9","IC","EasyCard","A","ILA0012","紅2","ILA001202","紅2","1","ILA297086","羅東轉運站","ILA297035","宜蘭轉運站","5","2023-01-14"
"2023-01-14","10","IC","EasyCard","C01","ILA0011","紅1","ILA001102","紅1","1","ILA297195","幸福轉運站","ILA297189","第一銀行","1","2023-01-14"
"2023-01-14","19","IC","iPASS","A","ILA0345","1794","ILA0345A2","1794A","1","ILA235251","大洲","ILA307866","羅東轉運站","1","2023-01-14"
"2023-01-14","7","IC","iPASS","C01","ILA0783","1785","ILA078302","1785","1","ILA234685","大湖國小","ILA302595","宜蘭中山公園","1","2023-01-14"
"2023-01-14","10","IC","iPASS","C01","ILA0012","紅2","ILA001202","紅2","1","ILA297211","南方澳","ILA290521","湧泉","1","2023-01-14"
"2023-01-14","12","IC","EasyCard","C02","ILA0015","綠15","ILA001502","綠15","1","ILA294593","大坡","ILA297092","宜蘭火車站(前站)","1","2023-01-14"
"2023-01-14","9","IC","EasyCard","A","ILA0583","綠19","ILA058301","綠19","0","ILA299119","礁溪轉運站","ILA304636","頭城站","1","2023-01-14"
"2023-01-14","9","IC","EasyCard","C09","ILA0281","281","ILA028102","281","1","ILA290516","鹿埔路口","ILA290554","羅東夜市","1","2023-01-14"
"2023-01-14","15","IC","EasyCard","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297023","宜蘭轉運站","ILA297237","博愛醫院","1","2023-01-14"
"2023-01-14","10","IC","EasyCard","C01","ILA0345","1794","ILA034501","1794","0","ILA235198","清水溝","ILA302919","綜合運動場","1","2023-01-14"
"2023-01-14","9","IC","iPASS","C01","ILA0350","1799","ILA035001","1799","0","ILA297058","中山路","ILA235589","永樂國小","1","2023-01-14"
"2023-01-14","14","IC","EasyCard","A","ILA0011","紅1","ILA001102","紅1","1","ILA297136","礁溪湯圍溝","ILA299030","白雲路","1","2023-01-14"
"2023-01-14","15","IC","EasyCard","A","ILA0028","綠28","ILA002801","綠28","0","ILA308288","豆腐岬風景區","ILA297074","蘇澳新站","1","2023-01-14"
"2023-01-14","11","IC","iPASS","C01","ILA0011","紅1","ILA001101","紅1","0","ILA299025","頂埔","ILA297194","幸福轉運站","1","2023-01-14"
"2023-01-14","7","IC","EasyCard","C01","ILA0350","1799","ILA035001","1799","0","ILA251481","坪林路口","ILA297058","中山路","1","2023-01-14"
"2023-01-14","10","IC","EasyCard","B","ILA0624","1792","ILA062402","1792","1","ILA116028","大埔","ILA235033","羅東火車站","1","2023-01-14"
"2023-01-14","12","IC","EasyCard","C02","ILA0011","紅1","ILA001101","紅1","0","ILA297125","頭城站","ILA299023","實踐農村","1","2023-01-14"
"2023-01-14","19","IC","EasyCard","A","ILA0011","紅1","ILA001102","紅1","1","ILA297182","新生里","ILA297136","礁溪湯圍溝","1","2023-01-14"
"2023-01-14","18","IC","EasyCard","A","ILA0784","1790","ILA078401","1790","0","ILA234592","北門","ILA234813","大福海濱遊憩區","1","2023-01-14"
"2023-01-14","8","IC","EasyCard","C01","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA235057","月眉村","1","2023-01-14"
"2023-01-14","16","IC","EasyCard","A","ILA0624","1792","ILA062402","1792","1","ILA235077","三星二站","ILA235032","電信局","2","2023-01-14"
"2023-01-14","11","IC","iPASS","C01","ILA0011","紅1","ILA001101","紅1","0","ILA297188","第一銀行","ILA297188","第一銀行","1","2023-01-14"
"2023-01-14","7","IC","EasyCard","A","ILA0788","1788","ILA078802","1788","1","ILA241688","大福海濱遊憩區","ILA273191","壯圍鄉公所","1","2023-01-14"
"2023-01-14","16","IC","icash","A","ILA0783","1785","ILA078301","1785","0","ILA266471","宜蘭中山公園","ILA221943","金六結","1","2023-01-14"
"2023-01-14","16","IC","EasyCard","C09","ILA0624","1792","ILA062402","1792","1","ILA235084","田心仔","ILA307866","羅東轉運站","2","2023-01-14"
"2023-01-14","8","IC","EasyCard","A","ILA0343","1791","ILA034302","1791","1","ILA235023","協和北路","ILA235032","電信局","1","2023-01-14"
"2023-01-14","7","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA241587","大坑","ILA115967","三星一站","1","2023-01-14"
"2023-01-14","11","IC","EasyCard","C09","ILA0281","281","ILA028101","281","0","ILA290505","康定新城","ILA290433","仁山植物園","1","2023-01-14"
"2023-01-14","11","IC","EasyCard","C01","ILA0344","1793","ILA034401","1793","0","ILA115944","羅東夜市(中山公園)","ILA115970","天送埤","2","2023-01-14"
"2023-01-14","16","IC","iPASS","C01","ILA0343","1791","ILA034302","1791","1","ILA235000","福德路","ILA235033","羅東火車站","1","2023-01-14"
"2023-01-14","11","IC","iPASS","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297023","宜蘭轉運站","ILA297239","東興","1","2023-01-14"
"2023-01-14","13","IC","EasyCard","A","ILA0011","紅1","ILA001101","紅1","0","ILA297133","礁溪轉運站","ILA297160","玉光村","1","2023-01-14"
"2023-01-14","8","IC","EasyCard","A","ILA0011","紅1","ILA001101","紅1","0","ILA299031","白雲路","ILA297137","礁溪湯圍溝","1","2023-01-14"
"2023-01-14","21","IC","iPASS","C01","ILA0624","1792","ILA062402","1792","1","ILA116030","廣興","ILA280573","羅東夜市(中山公園)","1","2023-01-14"
"2023-01-14","18","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA296902","大忠路","ILA297017","礁溪轉運站","2","2023-01-14"
"2023-01-14","8","IC","iPASS","B","ILA0343","1791","ILA034302","1791","1","ILA235016","清水大鎮","ILA235032","電信局","1","2023-01-14"
"2023-01-14","9","IC","EasyCard","C01","ILA0624","1792","ILA062401","1792","0","ILA234929","電信局","ILA235065","茶廠","1","2023-01-14"
"2023-01-14","14","IC","EasyCard","B","ILA0028","綠28","ILA002801","綠28","0","ILA308288","豆腐岬風景區","ILA302880","蘇澳轉運站","1","2023-01-14"
"2023-01-14","11","IC","EasyCard","B","ILA0624","1792","ILA062402","1792","1","ILA116028","大埔","ILA235033","羅東火車站","1","2023-01-14"
"2023-01-14","10","IC","EasyCard","C01","ILA0025","綠25","ILA002501","綠25","0","ILA297084","電信局","ILA297081","羅東夜市(中山公園)","1","2023-01-14"
"2023-01-14","11","IC","EasyCard","A","ILA0344","1793","ILA034401","1793","0","ILA235388","羅東火車站","ILA235053","田心仔","2","2023-01-14"
"2023-01-14","11","IC","iPASS","C01","ILA0011","紅1","ILA001102","紅1","1","ILA297145","協天廟","ILA297128","青雲路","1","2023-01-14"
"2023-01-14","12","IC","EasyCard","B","ILA0011","紅1","ILA001102","紅1","1","ILA297145","協天廟","ILA297126","頭城站","1","2023-01-14"
"2023-01-14","18","IC","EasyCard","A","ILA0012","紅2","ILA001201","紅2","0","ILA297217","二結","ILA297081","羅東夜市(中山公園)","2","2023-01-14"
"2023-01-14","12","IC","EasyCard","C02","ILA0012","紅2","ILA001202","紅2","1","ILA290521","湧泉","ILA297199","蘭陽女中","1","2023-01-14"
"2023-01-14","10","IC","iPASS","C01","ILA0343","1791","ILA034302","1791","1","ILA244908","湧泉","ILA234999","育英","1","2023-01-14"
"2023-01-14","8","IC","EasyCard","A","ILA0343","1791","ILA034301","1791","0","ILA235388","羅東火車站","ILA302879","蘇澳轉運站","1","2023-01-14"
"2023-01-14","8","IC","EasyCard","C01","ILA0783","1785","ILA078301","1785","0","ILA271120","宜蘭轉運站","ILA234666","湖東","1","2023-01-14"
"2023-01-14","17","IC","iPASS","C01","ILA0788","1788","ILA078801","1788","0","ILA303086","幸福轉運站","ILA234803","漁寮","1","2023-01-14"
"2023-01-14","7","IC","EasyCard","C02","ILA0348","1797","ILA034801","1797","0","ILA234929","電信局","ILA263073","慈濟精舍","1","2023-01-14"
"2023-01-14","12","IC","EasyCard","C01","ILA0349","1798","ILA034901","1798","0","ILA307864","羅東轉運站","ILA115967","三星一站","1","2023-01-14"
"2023-01-14","11","IC","iPASS","C01","ILA0786","1786","ILA078601","1786","0","ILA271120","宜蘭轉運站","ILA241711","惠德橋","1","2023-01-14"
"2023-01-14","12","IC","EasyCard","A","ILA0795","795","ILA079502","795","1","ILA302687","陽大醫院(蘭陽院區)","ILA302676","美福協天廟","1","2023-01-14"
"2023-01-14","6","IC","iPASS","C01","ILA0012","紅2","ILA001201","紅2","0","ILA302581","宜蘭運動公園","ILA297237","博愛醫院","1","2023-01-14"
"2023-01-14","14","IC","EasyCard","A","ILA0345","1794","ILA034502","1794","1","ILA235230","三星三站","ILA292314","公正國小","1","2023-01-14"
"2023-01-14","16","IC","EasyCard","A","ILA0012","紅2","ILA001202","紅2","1","ILA297266","生態綠舟(天照宮)","ILA297238","博愛醫院","2","2023-01-14"
"2023-01-14","11","IC","EasyCard","C01","ILA0015","綠15","ILA001501","綠15","0","ILA297091","宜蘭火車站(前站)","ILA297099","望龍埤","1","2023-01-14"
"2023-01-14","8","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA245009","宜蘭監獄","1","2023-01-14"
"2023-01-14","18","IC","icash","A","ILA0011","紅1","ILA001101","紅1","0","ILA302579","烏石港轉運站","ILA297125","頭城站","1","2023-01-14"
"2023-01-14","17","IC","iPASS","B","ILA0345","1794","ILA0345A2","1794A","1","ILA235230","三星三站","ILA235251","大洲","1","2023-01-14"
"2023-01-14","17","IC","EasyCard","A","ILA0345","1794","ILA0345A2","1794A","1","ILA235230","三星三站","ILA235251","大洲","1","2023-01-14"
"2023-01-14","8","IC","EasyCard","C02","ILA0623","1767","ILA062301","1767","0","ILA303086","幸福轉運站","ILA222219","二城","3","2023-01-14"
"2023-01-14","15","IC","EasyCard","A","ILA0786","1786","ILA078601","1786","0","ILA271120","宜蘭轉運站","ILA234723","榮總員山分院","1","2023-01-14"
"2023-01-14","16","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA296887","礁溪湯圍溝","2","2023-01-14"
"2023-01-14","16","IC","iPASS","B","ILA0349","1798","ILA034901","1798","0","ILA115944","羅東夜市(中山公園)","ILA115964","玉尊宮","1","2023-01-14"
"2023-01-14","10","IC","EasyCard","C01","ILA0784","1790","ILA078401","1790","0","ILA266471","宜蘭中山公園","ILA234891","三寶竹","4","2023-01-14"
"2023-01-14","12","IC","iPASS","C01","ILA0011","紅1","ILA001102","紅1","1","ILA297191","宜蘭中山公園","ILA297136","礁溪湯圍溝","1","2023-01-14"
"2023-01-14","10","IC","iPASS","C01","ILA0788","1788","ILA078802","1788","1","ILA247590","過嶺","ILA303087","幸福轉運站","1","2023-01-14"
"2023-01-14","16","IC","iPASS","A","ILA0787","1787","ILA078701","1787","0","ILA234746","宜蘭教會","ILA234760","南庵寺","1","2023-01-14"
"2023-01-14","10","IC","EasyCard","C01","ILA0583","綠19","ILA058301","綠19","0","ILA299119","礁溪轉運站","ILA304654","新港(大溪漁港)","5","2023-01-14"
"2023-01-14","15","IC","iPASS","C01","ILA0011","紅1","ILA001101","紅1","0","ILA307526","外澳","ILA299052","白石腳","1","2023-01-14"
"2023-01-14","6","IC","EasyCard","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297237","博愛醫院","ILA297211","南方澳","2","2023-01-14"
"2023-01-14","12","IC","EasyCard","C01","ILA0343","1791","ILA034301","1791","0","ILA307864","羅東轉運站","ILA268973","江夏路","1","2023-01-14"
"2023-01-14","9","IC","EasyCard","A","ILA0018","綠18","ILA001802","綠18","1","ILA306147","新社","ILA302501","幸福轉運站","1","2023-01-14"
"2023-01-14","10","IC","EasyCard","C01","ILA0011","紅1","ILA001101","紅1","0","ILA297140","礁溪電池廠","ILA297156","白鵝村","1","2023-01-14"
"2023-01-14","19","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA235388","羅東火車站","ILA115970","天送埤","1","2023-01-14"
"2023-01-14","16","IC","iPASS","C02","ILA0583","綠19","ILA058301","綠19","0","ILA304636","頭城站","ILA304654","新港(大溪漁港)","1","2023-01-14"
"2023-01-14","11","IC","EasyCard","C01","ILA0624","1792","ILA062402","1792","1","ILA116027","行健路口","ILA235033","羅東火車站","1","2023-01-14"
"2023-01-14","13","IC","EasyCard","C01","ILA0011","紅1","ILA001101","紅1","0","ILA297127","青雲路","ILA297190","宜蘭中山公園","1","2023-01-14"
"2023-01-14","10","IC","EasyCard","A","ILA0786","1786","ILA078601","1786","0","ILA303088","宜蘭火車站(光復路)","ILA234723","榮總員山分院","1","2023-01-14"
"2023-01-14","9","IC","iPASS","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297237","博愛醫院","ILA301791","聖愛里","1","2023-01-14"
"2023-01-14","8","IC","iPASS","C01","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA235065","茶廠","1","2023-01-14"
"2023-01-14","15","IC","EasyCard","C01","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA115967","三星一站","1","2023-01-14"
"2023-01-14","19","IC","EasyCard","A","ILA0011","紅1","ILA001102","紅1","1","ILA299054","河濱公園","ILA297136","礁溪湯圍溝","1","2023-01-14"
"2023-01-14","8","IC","EasyCard","C01","ILA0345","1794","ILA034501","1794","0","ILA234929","電信局","ILA235229","三星三站","2","2023-01-14"
"2023-01-14","12","IC","EasyCard","A","ILA0343","1791","ILA034302","1791","1","ILA235024","五結","ILA235030","倉前路","1","2023-01-14"
"2023-01-14","11","IC","EasyCard","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297023","宜蘭轉運站","ILA302879","蘇澳轉運站","1","2023-01-14"
"2023-01-14","17","IC","iPASS","B","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA244469","廣興","1","2023-01-14"
"2023-01-14","18","IC","EasyCard","C02","ILA0348","1797","ILA0348A1","1797A","0","ILA307864","羅東轉運站","ILA234947","清水大鎮","1","2023-01-14"
"2023-01-14","7","IC","EasyCard","A","ILA0281","281","ILA028101","281","0","ILA290082","羅東後火車站(羅東轉運站)","ILA290433","仁山植物園","1","2023-01-14"
"2023-01-14","8","IC","iPASS","A","ILA0624","1792","ILA062402","1792","1","ILA116027","行健路口","ILA307866","羅東轉運站","1","2023-01-14"
"2023-01-14","20","IC","EasyCard","A","ILA0012","紅2","ILA001202","紅2","1","ILA297083","羅東夜市(中山公園)","ILA297201","三角","1","2023-01-14"
"2023-01-14","15","IC","EasyCard","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297081","羅東夜市(中山公園)","ILA297055","蘇澳國中","2","2023-01-14"
"2023-01-14","15","IC","EasyCard","C01","ILA0012","紅2","ILA001202","紅2","1","ILA297068","南方澳(港區)","ILA302879","蘇澳轉運站","2","2023-01-14"
"2023-01-14","8","IC","EasyCard","C01","ILA0348","1797","ILA034802","1797","1","ILA241675","隘界路-永愛新村","ILA235030","倉前路","1","2023-01-14"
"2023-01-14","10","IC","iPASS","C01","ILA0343","1791","ILA034301","1791","0","ILA234929","電信局","ILA234951","新店","1","2023-01-14"
"2023-01-14","17","IC","EasyCard","C02","ILA0344","1793","ILA034401","1793","0","ILA235060","三星二站","ILA235147","牛鬥派出所","1","2023-01-14"
"2023-01-14","14","IC","EasyCard","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297196","綠九市場","ILA297081","羅東夜市(中山公園)","1","2023-01-14"
"2023-01-14","14","IC","EasyCard","C01","ILA0012","紅2","ILA001202","紅2","1","ILA302879","蘇澳轉運站","ILA297070","加油站","2","2023-01-14"
"2023-01-14","8","IC","EasyCard","C02","ILA0012","紅2","ILA001201","紅2","0","ILA302584","宜蘭縣政府","ILA297230","復興路口","1","2023-01-14"
"2023-01-14","8","IC","EasyCard","C01","ILA0012","紅2","ILA001201","紅2","0","ILA297241","聖母醫院","ILA302879","蘇澳轉運站","1","2023-01-14"
