StopUID,StopID,AuthorityID,StopNameZh_tw,StopNameEn,PositionLat,PositionLon,GeoHash,StopAddress,Bearing,StationID,StationGroupID,StopDescription,City,CityCode,LocationCityCode,LocationCity,LocationTown,LocationTownCode
"ILA235197","235197","021","竹林國小","Zhulin Elementary School",24.688453,121.765625,"wsqs6y7h8","宜蘭縣羅東鎮復興路二段118號與120號間對面","N","49469","265－004",,"YilanCounty","ILA","ILA",,,
"ILA235198","235198","021","清水溝","Qingshuigou",24.692021,121.763842,"wsqs6z19r","宜蘭縣五結鄉復興路二段311號","N","49630","268－009",,"YilanCounty","ILA","ILA",,,
"ILA235199","235199","021","仁愛新村","Ren-ai Village",24.69486,121.76118,"wsqs6xxcc","宜蘭縣羅東鎮復興路二段162號","N","49545","265－003",,"YilanCounty","ILA","ILA",,,
"ILA235200","235200","021","仁愛里","Ren-ai Village",24.698325,121.759089,"wsqsd8nq0","宜蘭縣羅東鎮復興路三段388巷口","N","106149","265－010",,"YilanCounty","ILA","ILA",,,
"ILA235201","235201","021","仁愛活動中心","Ren-ai Activity Center",24.70154,121.7567,"wsqsd8u8b","宜蘭縣羅東鎮復興路三段575 巷口","N","111157","265－017",,"YilanCounty","ILA","ILA",,,
"ILA235202","235202","021","日新","Rixin",24.70262,121.74953,"wsqsd2zr1","宜蘭縣三星鄉上將路一段75號對面","W","49496","266－006",,"YilanCounty","ILA","ILA",,,
"ILA235203","235203","021","清洲","Qingzhou",24.7018975450026,121.745941544072,"wsqsd2udy","宜蘭縣三星鄉上將路一段238號對面","W","111611","266－043",,"YilanCounty","ILA","ILA",,,
"ILA235204","235204","021","保安宮","Bao-an Temple",24.7007,121.74139,"wsqsd29k5","宜蘭縣三星鄉上將路一段438號對面","W","107034","266－027",,"YilanCounty","ILA","ILA",,,
"ILA235205","235205","021","尾塹","Weiqian",24.69915,121.73655,"wsqsd0mfg","宜蘭縣三星鄉上將路一段大洲108電桿旁","W","111346","266－032",,"YilanCounty","ILA","ILA",,,
"ILA235206","235206","021","大洲路","Dazhou Rd.",24.69744,121.73464,"wsqsd0h3n","宜蘭縣三星鄉上將路二段140號","W","111077","266－038",,"YilanCounty","ILA","ILA",,,
"ILA235207","235207","021","大洲店王","Dazhou Dianwang",24.695251,121.73194,"wsqs6pdkr","宜蘭縣三星鄉上將路二段292號","W","111075","266－047",,"YilanCounty","ILA","ILA",,,
"ILA235208","235208","021","大洲","Dazhou",24.693018,121.728963,"wsqs6p0r6","宜蘭縣三星鄉上將路二段468號(派出所)","S","105938","266－026",,"YilanCounty","ILA","ILA",,,
"ILA235209","235209","021","村路口","Cunlukou",24.69001,121.72414,"wsqs3ysvd","宜蘭縣三星鄉上將路二段639巷口","W","111358","266－037",,"YilanCounty","ILA","ILA",,,
"ILA235210","235210","021","頂洲","Dingzhou",24.68863,121.72137,"wsqs3y6v9","宜蘭縣三星鄉上將路二段820巷口","W","49562","266－005",,"YilanCounty","ILA","ILA",,,
"ILA235211","235211","021","義和","Yihe",24.68716,121.71844,"wsqs3y0tj","宜蘭縣三星鄉上將路三段32巷口","W","49458","266－004",,"YilanCounty","ILA","ILA",,,
"ILA235212","235212","021","大義","Dayi",24.68616,121.7146,"wsqs3tvz7","宜蘭縣三星鄉上將路三段130號對面","W","105986","266－025",,"YilanCounty","ILA","ILA",,,
"ILA235213","235213","021","湧泉水","Yongquanshui",24.68552,121.70715,"wsqs3tb7w","宜蘭縣三星鄉上將路三段柯林109電桿對面","W","111661","266－045",,"YilanCounty","ILA","ILA",,,
"ILA235214","235214","021","頂大義","Dingdayi",24.6852,121.70315,"wsqs3mv98","宜蘭縣三星鄉上將路三段506號對面","W","111627","266－044",,"YilanCounty","ILA","ILA",,,
"ILA235216","235216","021","富義","Fuyi",24.683789,121.695377,"wsqs3jxc7","宜蘭縣三星鄉上將路三段705號對面","W","107509","266－024",,"YilanCounty","ILA","ILA",,,
"ILA235217","235217","021","萬富","Wanfu",24.68211,121.69038,"wsqs3jhpx","宜蘭縣三星鄉上將路三段870號","W","111715","266－042",,"YilanCounty","ILA","ILA",,,
"ILA235219","235219","021","萬貴","Wangui",24.67784,121.67891,"wsqs2u7yu","宜蘭縣三星鄉上將路五段188號","W","111716","266－046",,"YilanCounty","ILA","ILA",,,
"ILA235220","235220","021","廣州路口","Guangzhou Rd. Intersection",24.6769,121.6757,"wsqs2u393","宜蘭縣三星鄉上將路五段269巷口","W","107958","266－023",,"YilanCounty","ILA","ILA",,,
"ILA235221","235221","021","富興","Fuxing",24.67651,121.67426,"wsqs2u0rp","宜蘭縣三星鄉上將路五段296巷口","W","107511","266－022",,"YilanCounty","ILA","ILA",,,
"ILA235222","235222","021","桂林","Guilin",24.67544,121.67007,"wsqs2sj2y","宜蘭縣三星鄉上將路五段396號對面","W","111545","266－036",,"YilanCounty","ILA","ILA",,,
"ILA235223","235223","021","蔥仔寮","Congziliao",24.675518,121.667633,"wsqs2s59m","宜蘭縣三星鄉上將路五段526巷口","W","49704","266－007",,"YilanCounty","ILA","ILA",,,
"ILA235224","235224","021","頂萬貴","Dingwangui",24.67564,121.665106,"wsqs2s1f4","宜蘭縣三星鄉上將路五段622號對面","W","111638","266－033",,"YilanCounty","ILA","ILA",,,
"ILA235225","235225","021","萬德","Wande",24.677028,121.657195,"wsqs2kk44","宜蘭縣三星鄉上將路6段206巷口旁","W","107779","266－021",,"YilanCounty","ILA","ILA",,,
"ILA235226","235226","021","楓林","Fenglin",24.676623,121.652888,"wsqs2k0zt","宜蘭縣三星鄉上將路六段353號","W","49593","266－002",,"YilanCounty","ILA","ILA",,,
"ILA235227","235227","021","靈巖寺","Lingyan Temple",24.673483,121.653076,"wsqs279j6","宜蘭縣三星鄉月眉街靈巖寺旁","S","111858","266－040",,"YilanCounty","ILA","ILA",,,
"ILA235228","235228","021","九股間","Jiugujian",24.671754,121.653008,"wsqs27352","宜蘭縣三星鄉以眉街128號","S","111009","266－048",,"YilanCounty","ILA","ILA",,,
"ILA235229","235229","021","三星三站","Sanxing 3rd Station",24.66702,121.65235,"wsqs262xc","宜蘭縣三星鄉中山路36號","S","111024","266－049",,"YilanCounty","ILA","ILA",,,
"ILA235230","235230","021","三星三站","Sanxing 3rd Station",24.66699,121.65244,"wsqs262xe","宜蘭縣三星鄉中山路36號對面","N","111023","266－049",,"YilanCounty","ILA","ILA",,,
"ILA235231","235231","021","九股間","Jiugujian",24.6716223317482,121.653171849007,"wsqs2734s","宜蘭縣三星鄉以眉街128號對面","N","111008","266－048",,"YilanCounty","ILA","ILA",,,
"ILA235232","235232","021","靈巖寺","Lingyan Temple",24.673525231271,121.653293350744,"wsqs279jx","宜蘭縣三星鄉月眉街靈巖寺旁 對面","N","111857","266－040",,"YilanCounty","ILA","ILA",,,
"ILA235233","235233","021","楓林","Fenglin",24.67666,121.653163,"wsqs2k1pu","宜蘭縣三星鄉上將路六段353號對面","E","49615","266－002",,"YilanCounty","ILA","ILA",,,
"ILA235234","235234","021","萬德","Wande",24.676918,121.657174,"wsqs2kk13","宜蘭縣三星鄉萬德6路巷口旁","E","107778","266－021",,"YilanCounty","ILA","ILA",,,
"ILA235235","235235","021","頂萬貴","Dingwangui",24.6754642774079,121.66503585192,"wsqs2s1bb","宜蘭縣三星鄉上將路五段622號","E","111637","266－033",,"YilanCounty","ILA","ILA",,,
"ILA235236","235236","021","蔥仔寮","Congziliao",24.6753730369169,121.66764531103,"wsqs2s58m","宜蘭縣三星鄉上將路五段526巷口對面","E","49652","266－007",,"YilanCounty","ILA","ILA",,,
"ILA235237","235237","021","桂林","Guilin",24.67534,121.67009,"wsqs2sj2q","宜蘭縣三星鄉上將路五段396號","E","111544","266－036",,"YilanCounty","ILA","ILA",,,
"ILA235238","235238","021","富興","Fuxing",24.67642,121.6743,"wsqs2u0w8","宜蘭縣三星鄉上將路五段296巷口對面","E","107512","266－022",,"YilanCounty","ILA","ILA",,,
"ILA235239","235239","021","廣州路口","Guangzhou Rd. Intersection",24.67683,121.67572,"wsqs2u38c","宜蘭縣三星鄉上將路五段269巷口對面","E","107959","266－023",,"YilanCounty","ILA","ILA",,,
"ILA235240","235240","021","萬貴","Wangui",24.67772,121.67893,"wsqs2u7yh","宜蘭縣三星鄉上將路五段188號對面","E","111717","266－046",,"YilanCounty","ILA","ILA",,,
"ILA235242","235242","021","萬富","Wanfu",24.68203,121.6904,"wsqs3jhpp","宜蘭縣三星鄉上將路三段870號對面","E","111714","266－042",,"YilanCounty","ILA","ILA",,,
"ILA235243","235243","021","富義","Fuyi",24.6836628782006,121.695468891631,"wsqs3jxbv","宜蘭縣三星鄉上將路三段705號","E","107508","266－024",,"YilanCounty","ILA","ILA",,,
"ILA235245","235245","021","頂大義","Dingdayi",24.68513,121.70319,"wsqs3mv93","宜蘭縣三星鄉上將路三段506號","E","111628","266－044",,"YilanCounty","ILA","ILA",,,
"ILA235246","235246","021","湧泉水","Yongquanshui",24.68543,121.70716,"wsqs3tb7n","宜蘭縣三星鄉上將路三段柯林109電桿","E","111660","266－045",,"YilanCounty","ILA","ILA",,,
"ILA235247","235247","021","大義","Dayi",24.68606,121.71463,"wsqs3tvys","宜蘭縣三星鄉上將路三段130號","E","105985","266－025",,"YilanCounty","ILA","ILA",,,
"ILA235248","235248","021","義和","Yihe",24.68709,121.71847,"wsqs3y0st","宜蘭縣三星鄉上將路三段32巷口對面","E","49733","266－004",,"YilanCounty","ILA","ILA",,,
"ILA235249","235249","021","頂洲","Dingzhou",24.68851,121.72143,"wsqs3y6uf","宜蘭縣三星鄉上將路二段820巷口對面","E","49510","266－005",,"YilanCounty","ILA","ILA",,,
"ILA235250","235250","021","村路口","Cunlukou",24.68992,121.72421,"wsqs3ysv5","宜蘭縣三星鄉上將路二段639巷口對面","E","111359","266－037",,"YilanCounty","ILA","ILA",,,
"ILA235251","235251","021","大洲","Dazhou",24.69297,121.72908,"wsqs6p0qv","宜蘭縣三星鄉上將路二段468號(派出所)對面","N","105937","266－026",,"YilanCounty","ILA","ILA",,,
"ILA235252","235252","021","大洲店王","Dazhou Dianwang",24.695095,121.731827,"wsqs6pd7m","宜蘭縣三星鄉上將路二段292號對面","E","111076","266－047",,"YilanCounty","ILA","ILA",,,
"ILA235253","235253","021","大洲路","Dazhou Rd.",24.69739,121.7347,"wsqsd0h88","宜蘭縣三星鄉上將路二段140號對面","E","111078","266－038",,"YilanCounty","ILA","ILA",,,
"ILA235254","235254","021","尾塹","Weiqian",24.6991,121.73663,"wsqsd0mft","宜蘭縣三星鄉上將路一段大洲108電桿旁對面","E","111347","266－032",,"YilanCounty","ILA","ILA",,,
"ILA235255","235255","021","保安宮","Bao-an Temple",24.700628,121.741469,"wsqsd297t","宜蘭縣三星鄉上將路一段438號","E","107033","266－027",,"YilanCounty","ILA","ILA",,,
"ILA235256","235256","021","清洲","Qingzhou",24.701711,121.74591,"wsqsd2u9v","宜蘭縣三星鄉上將路一段238號","E","111612","266－043",,"YilanCounty","ILA","ILA",,,
"ILA235257","235257","021","日新","Rixin",24.70253,121.7495,"wsqsd2zq8","宜蘭縣三星鄉上將路一段75號","E","49657","266－006",,"YilanCounty","ILA","ILA",,,
"ILA235258","235258","021","仁愛活動中心","Ren-ai Activity Center",24.70153,121.75655,"wsqsd8u2v","宜蘭縣羅東鎮復興路三段575 巷口對面","S","111158","265－017",,"YilanCounty","ILA","ILA",,,
"ILA235259","235259","021","仁愛里","Ren-ai Village",24.69822,121.75891,"wsqsd8njs","宜蘭縣羅東鎮復興路三段388巷口對面","S","106148","265－010",,"YilanCounty","ILA","ILA",,,
"ILA235260","235260","021","仁愛新村","Ren-ai Village",24.69479,121.76109,"wsqs6xx9x","宜蘭縣羅東鎮復興路二段162號對面","E","49507","265－003",,"YilanCounty","ILA","ILA",,,
"ILA235261","235261","021","清水溝","Qingshuigou",24.69196,121.7637,"wsqs6z195","宜蘭縣五結鄉復興路二段311號對面","S","49690","268－009",,"YilanCounty","ILA","ILA",,,
"ILA235262","235262","021","竹林國小","Zhulin Elementary School",24.6880499995411,121.765739954477,"wsqs6y747","宜蘭縣羅東鎮復興路二段110號對面","S","49745","265－004",,"YilanCounty","ILA","ILA",,,
"ILA235264","235264","021","公正路口","Gongzheng Rd. Intersection",24.680998,121.764271,"wsqs6v411","宜蘭縣羅東鎮純精路三段31號","S","107300","265－008",,"YilanCounty","ILA","ILA",,,
"ILA235276","235276","021","梅花路","Meihua Rd.",24.6687448016107,121.747378785989,"wsqs66v9z","宜蘭縣冬山鄉梅花路55號","W","111596","269－021",,"YilanCounty","ILA","ILA",,,
"ILA235277","235277","021","廣興國小","Guangxing Elementary School",24.66578,121.74265,"wsqs66629","宜蘭縣冬山鄉梅花路287號","W","49741","269－006",,"YilanCounty","ILA","ILA",,,
"ILA235278","235278","021","鹿埔(金陵新村)","Lupu",24.660288,121.735358,"wsqs61kbx","宜蘭縣冬山鄉梅花路732號","W","49728","269－005",,"YilanCounty","ILA","ILA",,,
"ILA235279","235279","021","土雞城","Tuxicheng",24.658367,121.733272,"wsqs60gmq","宜蘭縣冬山鄉梅花路823號","W","111059","269－018",,"YilanCounty","ILA","ILA",,,
"ILA235280","235280","021","得安村","De-an Village",24.6552799995147,121.72989995496,"wsqs60352","宜蘭縣冬山鄉梅花路975號","W","111588","269－022",,"YilanCounty","ILA","ILA",,,
"ILA235281","235281","021","鼻頭橋","Bitou Bridge",24.65044,121.72548,"wsqs1zmz1","宜蘭縣冬山鄉天慈宮入口處","S","111779","269－016",,"YilanCounty","ILA","ILA",,,
"ILA235282","235282","021","小埤","Xiaobi",24.64356,121.72157,"wsqs1y4zn","宜蘭縣冬山鄉小埤橋頭","N","111122","269－020",,"YilanCounty","ILA","ILA",,,
"ILA235283","235283","021","大進路","Dajin Rd.",24.6398499995222,121.717919955103,"wsqs1v839","宜蘭縣冬山鄉小埤二路2號","S","111096","269－023",,"YilanCounty","ILA","ILA",,,
"ILA235284","235284","021","大進國小","Dajin Elementary School",24.6346499995256,121.714099955147,"wsqs1ste0","宜蘭縣冬山鄉大進路381號","W","111094","269－015",,"YilanCounty","ILA","ILA",,,
"ILA235285","235285","021","大進村","Dajin Village",24.6319399995279,121.712239955168,"wsqs1sh5k","宜蘭縣冬山鄉大進路491號","S","111093","269－024",,"YilanCounty","ILA","ILA",,,
"ILA235286","235286","021","四方林","Sifanglin",24.62514999954,121.709099955194,"wsqs1dcgg","宜蘭縣冬山鄉慈惠宮入口處","S","111231","269－025",,"YilanCounty","ILA","ILA",,,
"ILA235287","235287","021","自強新村","Ziqiang Village",24.61999,121.70074,"wsqs13gvb","宜蘭縣大同鄉得安178電桿斜對面","W","111331","267－003",,"YilanCounty","ILA","ILA",,,
"ILA235288","235288","021","寒溪","Hanxi",24.6106,121.68863,"wsqs104zn","宜蘭縣大同鄉寒溪派出所旁","W","111645","267－002",,"YilanCounty","ILA","ILA",,,
"ILA235289","235289","021","寒溪","Hanxi",24.61051,121.68857,"wsqs104yt","宜蘭縣大同鄉寒溪派出所旁對面","E","111644","267－002",,"YilanCounty","ILA","ILA",,,
"ILA235290","235290","021","自強新村","Ziqiang Village",24.619844,121.700796,"wsqs13guf","宜蘭縣大同鄉得安178電桿斜","E","111332","267－003",,"YilanCounty","ILA","ILA",,,
"ILA235291","235291","021","四方林","Sifanglin",24.6250564895383,121.709298263695,"wsqs1df52","宜蘭縣冬山鄉慈惠宮入口處對面","N","111232","269－025",,"YilanCounty","ILA","ILA",,,
"ILA235292","235292","021","大進村","Dajin Village",24.6318565339573,121.71235387579,"wsqs1sh4z","宜蘭縣冬山鄉大進路491號對面","N","111092","269－024",,"YilanCounty","ILA","ILA",,,
"ILA235293","235293","021","大進國小","Dajin Elementary School",24.6345126728697,121.714295576112,"wsqs1stdk","宜蘭縣冬山鄉大進路381號對面","E","111095","269－015",,"YilanCounty","ILA","ILA",,,
"ILA235294","235294","021","大進路","Dajin Rd.",24.6397410417395,121.71806488359,"wsqs1v82u","宜蘭縣冬山鄉小埤二路2號對面","N","111097","269－023",,"YilanCounty","ILA","ILA",,,
"ILA235295","235295","021","小埤","Xiaobi",24.643533,121.721754,"wsqs1y5nf","宜蘭縣冬山鄉小埤橋頭  對面","N","111123","269－020",,"YilanCounty","ILA","ILA",,,
"ILA235296","235296","021","鼻頭橋","Bitou Bridge",24.65036,121.72559,"wsqs1zmyg","宜蘭縣冬山鄉天慈宮入口處對面","N","111780","269－016",,"YilanCounty","ILA","ILA",,,
"ILA235297","235297","021","得安村","De-an Village",24.6551491743335,121.730016103959,"wsqs6034d","宜蘭縣冬山鄉梅花路975號對面","E","111589","269－022",,"YilanCounty","ILA","ILA",,,
"ILA235298","235298","021","土雞城","Tuxicheng",24.65821,121.73326,"wsqs60gkq","宜蘭縣冬山鄉梅花路823號對面","N","111058","269－018",,"YilanCounty","ILA","ILA",,,
"ILA235299","235299","021","鹿埔(金陵新村)","Lupu",24.660138,121.735482,"wsqs61jpd","宜蘭縣冬山鄉梅花路713號","E","49451","269－005",,"YilanCounty","ILA","ILA",,,
"ILA235300","235300","021","廣興國小","Guangxing Elementary School",24.66581,121.74284,"wsqs6662v","宜蘭縣冬山鄉梅花路287號對面","E","49573","269－006",,"YilanCounty","ILA","ILA",,,
"ILA235301","235301","021","梅花路","Meihua Rd.",24.6685999995379,121.747469954712,"wsqs66vc1","宜蘭縣冬山鄉梅花路55號對面","E","111595","269－021",,"YilanCounty","ILA","ILA",,,
"ILA235345","235345","021","憲明國小","Xianming Elementary School",24.66171,121.61917,"wsqkr982u","宜蘭縣三星鄉三星路7段憲明國小旁","W","111794","266－029",,"YilanCounty","ILA","ILA",,,
"ILA235346","235346","021","崙埤","Lunbi",24.67639,121.60978,"wsqkrk1w3","宜蘭縣大同鄉泰雅路一段56號","N","111585","267－006",,"YilanCounty","ILA","ILA",,,
"ILA235347","235347","021","玉蘭","Yulan",24.66517,121.59344,"wsqkqfjth","宜蘭縣大同鄉玉蘭社區入口處","W","106496","267－023",,"YilanCounty","ILA","ILA",,,
"ILA235348","235348","021","松羅","Songluo",24.65577,121.58065,"wsqkq8kq6","宜蘭縣大同鄉泰雅路二段62號","S","49432","267－005",,"YilanCounty","ILA","ILA",,,
"ILA235349","235349","021","松羅","Songluo",24.655981,121.581085,"wsqkq8kxk","宜蘭縣大同鄉泰雅路二段62號對面","N","49611","267－005",,"YilanCounty","ILA","ILA",,,
"ILA235388","235388","021","羅東火車站","TRA Luodong Station",24.6780925341575,121.773328717681,"wsqs7h88k","宜蘭縣羅東鎮公正路48號","W","49578","265－002",,"YilanCounty","ILA","ILA",,,
"ILA235396","235396","021","國民南路口","Guomin S. Rd. Intersection",24.6843699996755,121.794949953956,"wsqs7t8ku","宜蘭縣五結鄉五結路3段1號","E","115804","268－048",,"YilanCounty","ILA","ILA",,,
"ILA235399","235399","021","鼎橄社","Dingganshe",24.67325,121.80169,"wsqs7etk1","宜蘭縣五結鄉親河路二段352號對面","E","108017","268－013",,"YilanCounty","ILA","ILA",,,
"ILA235401","235401","021","下鼎橄社","Xiadingganshe",24.67334,121.80872,"wsqs7gdks","宜蘭縣五結鄉親河路二段115號","E","106296","268－014",,"YilanCounty","ILA","ILA",,,
"ILA235421","235421","021","港邊里","Gangbian Village",24.61187,121.85471,"wsqshb7ys","宜蘭縣蘇澳鎮嶺腳路19號","E","111656","270－043",,"YilanCounty","ILA","ILA",,,
"ILA235422","235422","021","榮總蘇澳分院","Veterans General Hospital Su-Ao Branch",24.61361,121.85176,"wsqshbc8x","宜蘭縣蘇澳鎮嶺腳路164號對面","S","107872","270－017",,"YilanCounty","ILA","ILA",,,
